person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation
1628369,Jayson Tatum,2017,1,3,3,Draft,1610612738,Boston,Celtics,BOS
1628367,Josh Jackson,2017,1,4,4,Draft,1610612756,Phoenix,Suns,PHX
1628368,De'Aaron Fox,2017,1,5,5,Draft,1610612758,Sacramento,Kings,SAC
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL
1628374,Lauri Markkanen,2017,1,7,7,Draft,1610612750,Minnesota,Timberwolves,MIN
1628373,Frank Ntilikina,2017,1,8,8,Draft,1610612752,New York,Knicks,NYK
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA
1628382,Justin Jackson,2017,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR
1628383,Justin Patton,2017,1,16,16,Draft,1610612741,Chicago,Bulls,CHI
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL
1628388,T.J. Leaf,2017,1,18,18,Draft,1610612754,Indiana,Pacers,IND
1628381,John Collins,2017,1,19,19,Draft,1610612737,Atlanta,Hawks,ATL
1628385,Harry Giles III,2017,1,20,20,Draft,1610612757,Portland,Trail Blazers,POR
1628390,Terrance Ferguson,2017,1,21,21,Draft,1610612760,Oklahoma City,Thunder,OKC
1628386,Jarrett Allen,2017,1,22,22,Draft,1610612751,Brooklyn,Nets,BKN
1628384,O.G. Anunoby,2017,1,23,23,Draft,1610612761,Toronto,Raptors,TOR
1628399,Tyler Lydon,2017,1,24,24,Draft,1610612762,Utah,Jazz,UTA
1628394,Anzejs Pasecniks,2017,1,25,25,Draft,1610612753,Orlando,Magic,ORL
1628403,Caleb Swanigan,2017,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL
1628401,Derrick White,2017,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS
1628404,Josh Hart,2017,1,30,30,Draft,1610612762,Utah,Jazz,UTA
1628402,Frank Jackson,2017,2,1,31,Draft,1610612766,Charlotte,Hornets,CHA
1628432,Davon Reed,2017,2,2,32,Draft,1610612756,Phoenix,Suns,PHX
1628411,Wes Iwundu,2017,2,3,33,Draft,1610612753,Orlando,Magic,ORL
1628412,Frank Mason III,2017,2,4,34,Draft,1610612758,Sacramento,Kings,SAC
1628397,Ivan Rabb,2017,2,5,35,Draft,1610612753,Orlando,Magic,ORL
1628413,Jonah Bolden,2017,2,6,36,Draft,1610612755,Philadelphia,76ers,PHI
1628400,Semi Ojeleye,2017,2,7,37,Draft,1610612738,Boston,Celtics,BOS
1628395,Jordan Bell,2017,2,8,38,Draft,1610612741,Chicago,Bulls,CHI
1628393,Jawun Evans,2017,2,9,39,Draft,1610612755,Philadelphia,76ers,PHI
1628407,Dwayne Bacon,2017,2,10,40,Draft,1610612740,New Orleans,Pelicans,NOP
1628416,Tyler Dorsey,2017,2,11,41,Draft,1610612737,Atlanta,Hawks,ATL
1628418,Thomas Bryant,2017,2,12,42,Draft,1610612762,Utah,Jazz,UTA
1628392,Isaiah Hartenstein,2017,2,13,43,Draft,1610612745,Houston,Rockets,HOU
1628422,Damyean Dotson,2017,2,14,44,Draft,1610612752,New York,Knicks,NYK
1628415,Dillon Brooks,2017,2,15,45,Draft,1610612745,Houston,Rockets,HOU
1628425,Sterling Brown,2017,2,16,46,Draft,1610612755,Philadelphia,76ers,PHI
1628387,Ike Anigbogu,2017,2,17,47,Draft,1610612754,Indiana,Pacers,IND
1628414,Sindarius Thornwell,2017,2,18,48,Draft,1610612749,Milwaukee,Bucks,MIL
1628427,Vlatko Cancar,2017,2,19,49,Draft,1610612743,Denver,Nuggets,DEN
1628406,Mathias Lessort,2017,2,20,50,Draft,1610612755,Philadelphia,76ers,PHI
1628420,Monte Morris,2017,2,21,51,Draft,1610612743,Denver,Nuggets,DEN
1628410,Edmond Sumner,2017,2,22,52,Draft,1610612740,New Orleans,Pelicans,NOP
1628443,Kadeem Allen,2017,2,23,53,Draft,1610612738,Boston,Celtics,BOS
1628409,Alec Peters,2017,2,24,54,Draft,1610612756,Phoenix,Suns,PHX
1628430,Nigel Williams-Goss,2017,2,25,55,Draft,1610612762,Utah,Jazz,UTA
1628444,Jabari Bird,2017,2,26,56,Draft,1610612738,Boston,Celtics,BOS
1628426,Aleksandar Vezenkov,2017,2,27,57,Draft,1610612751,Brooklyn,Nets,BKN
1628445,Ognjen Jaramaz,2017,2,28,58,Draft,1610612752,New York,Knicks,NYK
1628417,Jaron Blossomgame,2017,2,29,59,Draft,1610612759,San Antonio,Spurs,SAS
1628446,Alpha Kaba,2017,2,30,60,Draft,1610612737,Atlanta,Hawks,ATL
1629028,Deandre Ayton,2018,1,1,1,Draft,1610612756,Phoenix,Suns,PHX
1628963,Marvin Bagley III,2018,1,2,2,Draft,1610612758,Sacramento,Kings,SAC
1629029,Luka Doncic,2018,1,3,3,Draft,1610612737,Atlanta,Hawks,ATL
1628991,Jaren Jackson Jr.,2018,1,4,4,Draft,1610612763,Memphis,Grizzlies,MEM
1629027,Trae Young,2018,1,5,5,Draft,1610612742,Dallas,Mavericks,DAL
1628964,Mo Bamba,2018,1,6,6,Draft,1610612753,Orlando,Magic,ORL
1628976,Wendell Carter Jr.,2018,1,7,7,Draft,1610612741,Chicago,Bulls,CHI
1629012,Collin Sexton,2018,1,8,8,Draft,1610612739,Cleveland,Cavaliers,CLE
1628995,Kevin Knox II,2018,1,9,9,Draft,1610612752,New York,Knicks,NYK
1628969,Mikal Bridges,2018,1,10,10,Draft,1610612755,Philadelphia,76ers,PHI
1628983,Shai Gilgeous-Alexander,2018,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA
1628970,Miles Bridges,2018,1,12,12,Draft,1610612746,LA,Clippers,LAC
1629010,Jerome Robinson,2018,1,13,13,Draft,1610612746,LA,Clippers,LAC
1629008,Michael Porter Jr.,2018,1,14,14,Draft,1610612743,Denver,Nuggets,DEN
1628972,Troy Brown Jr.,2018,1,15,15,Draft,1610612764,Washington,Wizards,WAS
1629015,Zhaire Smith,2018,1,16,16,Draft,1610612756,Phoenix,Suns,PHX
1628978,Donte DiVincenzo,2018,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL
1629022,Lonnie Walker IV,2018,1,18,18,Draft,1610612759,San Antonio,Spurs,SAS
1628989,Kevin Huerter,2018,1,19,19,Draft,1610612737,Atlanta,Hawks,ATL
1629006,Josh Okogie,2018,1,20,20,Draft,1610612750,Minnesota,Timberwolves,MIN
1628960,Grayson Allen,2018,1,21,21,Draft,1610612762,Utah,Jazz,UTA
1628990,Chandler Hutchison,2018,1,22,22,Draft,1610612741,Chicago,Bulls,CHI
1628988,Aaron Holiday,2018,1,23,23,Draft,1610612754,Indiana,Pacers,IND
1629014,Anfernee Simons,2018,1,24,24,Draft,1610612757,Portland,Trail Blazers,POR
1629021,Moritz Wagner,2018,1,25,25,Draft,1610612747,Los Angeles,Lakers,LAL
1629013,Landry Shamet,2018,1,26,26,Draft,1610612755,Philadelphia,76ers,PHI
1629057,Robert Williams III,2018,1,27,27,Draft,1610612738,Boston,Celtics,BOS
1628980,Jacob Evans,2018,1,28,28,Draft,1610612744,Golden State,Warriors,GSW
1629058,Dzanan Musa,2018,1,29,29,Draft,1610612751,Brooklyn,Nets,BKN
1629016,Omari Spellman,2018,1,30,30,Draft,1610612737,Atlanta,Hawks,ATL
1629059,Elie Okobo,2018,2,1,31,Draft,1610612756,Phoenix,Suns,PHX
1628975,Jevon Carter,2018,2,2,32,Draft,1610612763,Memphis,Grizzlies,MEM
1628973,Jalen Brunson,2018,2,3,33,Draft,1610612742,Dallas,Mavericks,DAL
1628984,Devonte' Graham,2018,2,4,34,Draft,1610612737,Atlanta,Hawks,ATL
1628982,Melvin Frazier Jr.,2018,2,5,35,Draft,1610612753,Orlando,Magic,ORL
1629011,Mitchell Robinson,2018,2,6,36,Draft,1610612752,New York,Knicks,NYK
1629018,Gary Trent Jr.,2018,2,7,37,Draft,1610612758,Sacramento,Kings,SAC
1629017,Khyri Thomas,2018,2,8,38,Draft,1610612755,Philadelphia,76ers,PHI
1629067,Isaac Bonga,2018,2,9,39,Draft,1610612755,Philadelphia,76ers,PHI
1629066,Rodions Kurucs,2018,2,10,40,Draft,1610612751,Brooklyn,Nets,BKN
1629020,Jarred Vanderbilt,2018,2,11,41,Draft,1610612753,Orlando,Magic,ORL
1628971,Bruce Brown,2018,2,12,42,Draft,1610612765,Detroit,Pistons,DET
1628992,Justin Jackson,2018,2,13,43,Draft,1610612743,Denver,Nuggets,DEN
1629068,Issuf Sanon,2018,2,14,44,Draft,1610612764,Washington,Wizards,WAS
1628977,Hamidou Diallo,2018,2,15,45,Draft,1610612751,Brooklyn,Nets,BKN
1629001,De'Anthony Melton,2018,2,16,46,Draft,1610612745,Houston,Rockets,HOU
1629004,Svi Mykhailiuk,2018,2,17,47,Draft,1610612747,Los Angeles,Lakers,LAL
1628966,Keita Bates-Diop,2018,2,18,48,Draft,1610612750,Minnesota,Timberwolves,MIN
1629002,Chimezie Metu,2018,2,19,49,Draft,1610612749,Milwaukee,Bucks,MIL
1628993,Alize Johnson,2018,2,20,50,Draft,1610612754,Indiana,Pacers,IND
1628974,Tony Carr,2018,2,21,51,Draft,1610612740,New Orleans,Pelicans,NOP
1629053,Vincent Edwards,2018,2,22,52,Draft,1610612762,Utah,Jazz,UTA
1628985,Devon Hall,2018,2,23,53,Draft,1610612760,Oklahoma City,Thunder,OKC
1629003,Shake Milton,2018,2,24,54,Draft,1610612742,Dallas,Mavericks,DAL
1629083,Arnoldas Kulboka,2018,2,25,55,Draft,1610612766,Charlotte,Hornets,CHA
1629034,Ray Spalding,2018,2,26,56,Draft,1610612755,Philadelphia,76ers,PHI
1628987,Kevin Hervey,2018,2,27,57,Draft,1610612760,Oklahoma City,Thunder,OKC
1629118,Thomas Welsh,2018,2,28,58,Draft,1610612743,Denver,Nuggets,DEN
1628994,George King,2018,2,29,59,Draft,1610612756,Phoenix,Suns,PHX
1628961,Kostas Antetokounmpo,2018,2,30,60,Draft,1610612755,Philadelphia,76ers,PHI
1629627,Zion Williamson,2019,1,1,1,Draft,1610612740,New Orleans,Pelicans,NOP
1629630,Ja Morant,2019,1,2,2,Draft,1610612763,Memphis,Grizzlies,MEM
1629628,RJ Barrett,2019,1,3,3,Draft,1610612752,New York,Knicks,NYK
1629631,De'Andre Hunter,2019,1,4,4,Draft,1610612747,Los Angeles,Lakers,LAL
1629636,Darius Garland,2019,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE
1629633,Jarrett Culver,2019,1,6,6,Draft,1610612756,Phoenix,Suns,PHX
1629632,Coby White,2019,1,7,7,Draft,1610612741,Chicago,Bulls,CHI
1629637,Jaxson Hayes,2019,1,8,8,Draft,1610612737,Atlanta,Hawks,ATL
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS
1629629,Cam Reddish,2019,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL
1629661,Cameron Johnson,2019,1,11,11,Draft,1610612750,Minnesota,Timberwolves,MIN
1629023,P.J. Washington,2019,1,12,12,Draft,1610612766,Charlotte,Hornets,CHA
1629639,Tyler Herro,2019,1,13,13,Draft,1610612748,Miami,Heat,MIA
1629641,Romeo Langford,2019,1,14,14,Draft,1610612738,Boston,Celtics,BOS
1629635,Sekou Doumbouya,2019,1,15,15,Draft,1610612765,Detroit,Pistons,DET
1629643,Chuma Okeke,2019,1,16,16,Draft,1610612753,Orlando,Magic,ORL
1629638,Nickeil Alexander-Walker,2019,1,17,17,Draft,1610612751,Brooklyn,Nets,BKN
1629048,Goga Bitadze,2019,1,18,18,Draft,1610612754,Indiana,Pacers,IND
1629677,Luka Samanic,2019,1,19,19,Draft,1610612759,San Antonio,Spurs,SAS
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS
1629634,Brandon Clarke,2019,1,21,21,Draft,1610612760,Oklahoma City,Thunder,OKC
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS
1629647,Darius Bazley,2019,1,23,23,Draft,1610612762,Utah,Jazz,UTA
1629660,Ty Jerome,2019,1,24,24,Draft,1610612755,Philadelphia,76ers,PHI
1629642,Nassir Little,2019,1,25,25,Draft,1610612757,Portland,Trail Blazers,POR
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW
1629640,Keldon Johnson,2019,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL
1629651,Nic Claxton,2019,2,1,31,Draft,1610612751,Brooklyn,Nets,BKN
1629644,KZ Okpala,2019,2,2,32,Draft,1610612756,Phoenix,Suns,PHX
1629035,Carsen Edwards,2019,2,3,33,Draft,1610612755,Philadelphia,76ers,PHI
1628981,Bruno Fernando,2019,2,4,34,Draft,1610612755,Philadelphia,76ers,PHI
1629712,Didi Louzada,2019,2,5,35,Draft,1610612737,Atlanta,Hawks,ATL
1628998,Cody Martin,2019,2,6,36,Draft,1610612766,Charlotte,Hornets,CHA
1629686,Deividas Sirvydis,2019,2,7,37,Draft,1610612742,Dallas,Mavericks,DAL
1629655,Daniel Gafford,2019,2,8,38,Draft,1610612741,Chicago,Bulls,CHI
1629346,Alen Smailagic,2019,2,9,39,Draft,1610612740,New Orleans,Pelicans,NOP
1629713,Justin James,2019,2,10,40,Draft,1610612758,Sacramento,Kings,SAC
1629672,Eric Paschall,2019,2,11,41,Draft,1610612744,Golden State,Warriors,GSW
1629678,Admiral Schofield,2019,2,12,42,Draft,1610612755,Philadelphia,76ers,PHI
1629669,Jaylen Nowell,2019,2,13,43,Draft,1610612750,Minnesota,Timberwolves,MIN
1629626,Bol Bol,2019,2,14,44,Draft,1610612748,Miami,Heat,MIA
1629676,Isaiah Roby,2019,2,15,45,Draft,1610612765,Detroit,Pistons,DET
1629659,Talen Horton-Tucker,2019,2,16,46,Draft,1610612753,Orlando,Magic,ORL
1629649,Ignas Brazdeikis,2019,2,17,47,Draft,1610612758,Sacramento,Kings,SAC
1629611,Terance Mann,2019,2,18,48,Draft,1610612746,LA,Clippers,LAC
1629683,Quinndary Weatherspoon,2019,2,19,49,Draft,1610612759,San Antonio,Spurs,SAS
1629714,Jarrell Brantley,2019,2,20,50,Draft,1610612754,Indiana,Pacers,IND
1629682,Tremont Waters,2019,2,21,51,Draft,1610612738,Boston,Celtics,BOS
1629667,Jalen McDaniels,2019,2,22,52,Draft,1610612766,Charlotte,Hornets,CHA
1629625,Justin Wright-Foreman,2019,2,23,53,Draft,1610612762,Utah,Jazz,UTA
1629621,Marial Shayok,2019,2,24,54,Draft,1610612755,Philadelphia,76ers,PHI
1629657,Kyle Guy,2019,2,25,55,Draft,1610612752,New York,Knicks,NYK
1628986,Jaylen Hands,2019,2,26,56,Draft,1610612746,LA,Clippers,LAC
1629648,Jordan Bone,2019,2,27,57,Draft,1610612740,New Orleans,Pelicans,NOP
1629671,Miye Oni,2019,2,28,58,Draft,1610612744,Golden State,Warriors,GSW
1629608,Dewan Hernandez,2019,2,29,59,Draft,1610612761,Toronto,Raptors,TOR
1629079,Vanja Marinkovic,2019,2,30,60,Draft,1610612758,Sacramento,Kings,SAC
1630162,Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL
1630165,Killian Hayes,2020,1,7,7,Draft,1610612765,Detroit,Pistons,DET
1630167,Obi Toppin,2020,1,8,8,Draft,1610612752,New York,Knicks,NYK
1630166,Deni Avdija,2020,1,9,9,Draft,1610612764,Washington,Wizards,WAS
1630188,Jalen Smith,2020,1,10,10,Draft,1610612756,Phoenix,Suns,PHX
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS
1630169,Tyrese Haliburton,2020,1,12,12,Draft,1610612758,Sacramento,Kings,SAC
1630184,Kira Lewis Jr.,2020,1,13,13,Draft,1610612740,New Orleans,Pelicans,NOP
1630174,Aaron Nesmith,2020,1,14,14,Draft,1610612738,Boston,Celtics,BOS
1630175,Cole Anthony,2020,1,15,15,Draft,1610612753,Orlando,Magic,ORL
1630191,Isaiah Stewart,2020,1,16,16,Draft,1610612757,Portland,Trail Blazers,POR
1630197,Aleksej Pokusevski,2020,1,17,17,Draft,1610612750,Minnesota,Timberwolves,MIN
1630182,Josh Green,2020,1,18,18,Draft,1610612742,Dallas,Mavericks,DAL
1630180,Saddiq Bey,2020,1,19,19,Draft,1610612751,Brooklyn,Nets,BKN
1630173,Precious Achiuwa,2020,1,20,20,Draft,1610612748,Miami,Heat,MIA
1630178,Tyrese Maxey,2020,1,21,21,Draft,1610612755,Philadelphia,76ers,PHI
1630192,Zeke Nnaji,2020,1,22,22,Draft,1610612743,Denver,Nuggets,DEN
1630195,Leandro Bolmaro,2020,1,23,23,Draft,1610612752,New York,Knicks,NYK
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS
1628962,Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR
1630217,Desmond Bane,2020,1,30,30,Draft,1610612738,Boston,Celtics,BOS
1630179,Tyrell Terry,2020,2,1,31,Draft,1610612742,Dallas,Mavericks,DAL
1630176,Vernon Carey Jr.,2020,2,2,32,Draft,1610612766,Charlotte,Hornets,CHA
1630187,Daniel Oturu,2020,2,3,33,Draft,1610612750,Minnesota,Timberwolves,MIN
1630177,Theo Maledon,2020,2,4,34,Draft,1610612755,Philadelphia,76ers,PHI
1630214,Xavier Tillman,2020,2,5,35,Draft,1610612758,Sacramento,Kings,SAC
1630189,Tyler Bey,2020,2,6,36,Draft,1610612755,Philadelphia,76ers,PHI
1630249,Vit Krejci,2020,2,7,37,Draft,1610612764,Washington,Wizards,WAS
1630240,Saben Lee,2020,2,8,38,Draft,1610612762,Utah,Jazz,UTA
1630190,Elijah Hughes,2020,2,9,39,Draft,1610612740,New Orleans,Pelicans,NOP
1630218,Robert Woodard II,2020,2,10,40,Draft,1610612763,Memphis,Grizzlies,MEM
1630200,Tre Jones,2020,2,11,41,Draft,1610612759,San Antonio,Spurs,SAS
1630208,Nick Richards,2020,2,12,42,Draft,1610612740,New Orleans,Pelicans,NOP
1630186,Jahmi'us Ramsey,2020,2,13,43,Draft,1610612758,Sacramento,Kings,SAC
1630250,Marko Simonovic,2020,2,14,44,Draft,1610612741,Chicago,Bulls,CHI
1629670,Jordan Nwora,2020,2,15,45,Draft,1610612749,Milwaukee,Bucks,MIL
1629604,CJ Elleby,2020,2,16,46,Draft,1610612757,Portland,Trail Blazers,POR
1630236,Yam Madar,2020,2,17,47,Draft,1610612738,Boston,Celtics,BOS
1630185,Nico Mannion,2020,2,18,48,Draft,1610612744,Golden State,Warriors,GSW
1630198,Isaiah Joe,2020,2,19,49,Draft,1610612755,Philadelphia,76ers,PHI
1630219,Skylar Mays,2020,2,20,50,Draft,1610612737,Atlanta,Hawks,ATL
1630251,Justinian Jessup,2020,2,21,51,Draft,1610612744,Golden State,Warriors,GSW
1630231,Kenyon Martin Jr.,2020,2,22,52,Draft,1610612758,Sacramento,Kings,SAC
1630216,Cassius Winston,2020,2,23,53,Draft,1610612760,Oklahoma City,Thunder,OKC
1630199,Cassius Stanley,2020,2,24,54,Draft,1610612754,Indiana,Pacers,IND
1630206,Jay Scrubb,2020,2,25,55,Draft,1610612751,Brooklyn,Nets,BKN
1630203,Grant Riller,2020,2,26,56,Draft,1610612766,Charlotte,Hornets,CHA
1629617,Reggie Perry,2020,2,27,57,Draft,1610612746,LA,Clippers,LAC
1630194,Paul Reed,2020,2,28,58,Draft,1610612755,Philadelphia,76ers,PHI
1630223,Jalen Harris,2020,2,29,59,Draft,1610612761,Toronto,Raptors,TOR
1630241,Sam Merrill,2020,2,30,60,Draft,1610612740,New Orleans,Pelicans,NOP
1630595,Cade Cunningham,2021,1,1,1,Draft,1610612765,Detroit,Pistons,DET
1630224,Jalen Green,2021,1,2,2,Draft,1610612745,Houston,Rockets,HOU
1630596,Evan Mobley,2021,1,3,3,Draft,1610612739,Cleveland,Cavaliers,CLE
1630567,Scottie Barnes,2021,1,4,4,Draft,1610612761,Toronto,Raptors,TOR
1630591,Jalen Suggs,2021,1,5,5,Draft,1610612753,Orlando,Magic,ORL
1630581,Josh Giddey,2021,1,6,6,Draft,1610612760,Oklahoma City,Thunder,OKC
1630228,Jonathan Kuminga,2021,1,7,7,Draft,1610612744,Golden State,Warriors,GSW
1630532,Franz Wagner,2021,1,8,8,Draft,1610612753,Orlando,Magic,ORL
1630558,Davion Mitchell,2021,1,9,9,Draft,1610612758,Sacramento,Kings,SAC
1630533,Ziaire Williams,2021,1,10,10,Draft,1610612740,New Orleans,Pelicans,NOP
1630547,James Bouknight,2021,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA
1630563,Joshua Primo,2021,1,12,12,Draft,1610612759,San Antonio,Spurs,SAS
1630537,Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND
1630541,Moses Moody,2021,1,14,14,Draft,1610612744,Golden State,Warriors,GSW
1630557,Corey Kispert,2021,1,15,15,Draft,1610612764,Washington,Wizards,WAS
1630578,Alperen Sengun,2021,1,16,16,Draft,1610612760,Oklahoma City,Thunder,OKC
1630530,Trey Murphy III,2021,1,17,17,Draft,1610612763,Memphis,Grizzlies,MEM
1630544,Tre Mann,2021,1,18,18,Draft,1610612760,Oklahoma City,Thunder,OKC
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK
1630552,Jalen Johnson,2021,1,20,20,Draft,1610612737,Atlanta,Hawks,ATL
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK
1630543,Isaiah Jackson,2021,1,22,22,Draft,1610612747,Los Angeles,Lakers,LAL
1630586,Usman Garuba,2021,1,23,23,Draft,1610612745,Houston,Rockets,HOU
1630528,Josh Christopher,2021,1,24,24,Draft,1610612745,Houston,Rockets,HOU
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC
1630538,Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN
1630560,Cam Thomas,2021,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI
1630549,Day'Ron Sharpe,2021,1,29,29,Draft,1610612756,Phoenix,Suns,PHX
1630583,Santi Aldama,2021,1,30,30,Draft,1610612762,Utah,Jazz,UTA
1630225,Isaiah Todd,2021,2,1,31,Draft,1610612749,Milwaukee,Bucks,MIL
1630526,Jeremiah Robinson-Earl,2021,2,2,32,Draft,1610612752,New York,Knicks,NYK
1630554,Jason Preston,2021,2,3,33,Draft,1610612753,Orlando,Magic,ORL
1630599,Rokas Jokubaitis,2021,2,4,34,Draft,1610612760,Oklahoma City,Thunder,OKC
1630529,Herbert Jones,2021,2,5,35,Draft,1610612740,New Orleans,Pelicans,NOP
1630540,Miles McBride,2021,2,6,36,Draft,1610612760,Oklahoma City,Thunder,OKC
1630550,JT Thor,2021,2,7,37,Draft,1610612765,Detroit,Pistons,DET
1630245,Ayo Dosunmu,2021,2,8,38,Draft,1610612741,Chicago,Bulls,CHI
1629674,Neemias Queta,2021,2,9,39,Draft,1610612758,Sacramento,Kings,SAC
1630215,Jared Butler,2021,2,10,40,Draft,1610612758,Sacramento,Kings,SAC
1630580,Joe Wieskamp,2021,2,11,41,Draft,1610612759,San Antonio,Spurs,SAS
1630587,Isaiah Livers,2021,2,12,42,Draft,1610612765,Detroit,Pistons,DET
1630535,Greg Brown III,2021,2,13,43,Draft,1610612740,New Orleans,Pelicans,NOP
1630556,Kessler Edwards,2021,2,14,44,Draft,1610612751,Brooklyn,Nets,BKN
1630584,Juhann Begarin,2021,2,15,45,Draft,1610612738,Boston,Celtics,BOS
1630625,Dalano Banton,2021,2,16,46,Draft,1610612761,Toronto,Raptors,TOR
1630525,David Johnson,2021,2,17,47,Draft,1610612761,Toronto,Raptors,TOR
1630536,Sharife Cooper,2021,2,18,48,Draft,1610612737,Atlanta,Hawks,ATL
1630681,Marcus Zegarowski,2021,2,19,49,Draft,1610612751,Brooklyn,Nets,BKN
1630196,Filip Petrusev,2021,2,20,50,Draft,1610612755,Philadelphia,76ers,PHI
1630527,Brandon Boston Jr.,2021,2,21,51,Draft,1610612763,Memphis,Grizzlies,MEM
1630568,Luka Garza,2021,2,22,52,Draft,1610612765,Detroit,Pistons,DET
1629646,Charles Bassey,2021,2,23,53,Draft,1610612755,Philadelphia,76ers,PHI
1630572,Sandro Mamukelashvili,2021,2,24,54,Draft,1610612754,Indiana,Pacers,IND
1630598,Aaron Wiggins,2021,2,25,55,Draft,1610612760,Oklahoma City,Thunder,OKC
1630575,Scottie Lewis,2021,2,26,56,Draft,1610612766,Charlotte,Hornets,CHA
1630638,Balsa Koprivica,2021,2,27,57,Draft,1610612766,Charlotte,Hornets,CHA
1630579,Jericho Sims,2021,2,28,58,Draft,1610612752,New York,Knicks,NYK
1630564,RaiQuan Gray,2021,2,29,59,Draft,1610612751,Brooklyn,Nets,BKN
1630686,Georgios Kalaitzakis,2021,2,30,60,Draft,1610612754,Indiana,Pacers,IND
1631094,Paolo Banchero,2022,1,1,1,Draft,1610612753,Orlando,Magic,ORL
1631096,Chet Holmgren,2022,1,2,2,Draft,1610612760,Oklahoma City,Thunder,OKC
1631095,Jabari Smith Jr.,2022,1,3,3,Draft,1610612745,Houston,Rockets,HOU
1631099,Keegan Murray,2022,1,4,4,Draft,1610612758,Sacramento,Kings,SAC
1631093,Jaden Ivey,2022,1,5,5,Draft,1610612765,Detroit,Pistons,DET
1631097,Bennedict Mathurin,2022,1,6,6,Draft,1610612754,Indiana,Pacers,IND
1631101,Shaedon Sharpe,2022,1,7,7,Draft,1610612757,Portland,Trail Blazers,POR
1630700,Dyson Daniels,2022,1,8,8,Draft,1610612740,New Orleans,Pelicans,NOP
1631110,Jeremy Sochan,2022,1,9,9,Draft,1610612759,San Antonio,Spurs,SAS
